"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Abtb1.1",1.29445199210407e-321,-0.919474384233174,0.46,0.49,3.62420668749296e-317,"G1","Abtb1"
"Gm8730",1.42290906002279e-321,0.824365285274069,0.994,0.281,3.98386078625181e-317,"G1","Gm8730"
"Tuba4a",1.69958582169389e-321,1.02244007938893,0.991,0.37,4.75850038357855e-317,"G1","Tuba4a"
"Tmem160",5.01575443658033e-320,0.868481906397027,0.971,0.157,1.40431092715376e-315,"G1","Tmem160"
"H2afy.1",1.18585636314816e-319,1.58297211437501,0.988,0.2,3.32016064554222e-315,"G1","H2afy"
"Ifitm1",1.82171884934584e-319,-2.11710765064231,0.416,0.513,5.10044843439849e-315,"G1","Ifitm1"
"Ndufa12.1",3.45454652097366e-318,0.960925634951844,0.972,0.117,9.67203934942206e-314,"G1","Ndufa12"
"Rpl6l",1.18258979872412e-316,0.781229352662522,0.987,0.229,3.31101491846778e-312,"G1","Rpl6l"
"Lsm2",3.66307483185129e-316,0.886041709511064,0.971,0.112,1.02558769142173e-311,"G1","Lsm2"
"Tubb5.1",7.81478730673237e-316,1.24064380070095,0.993,0.194,2.18798415013893e-311,"G1","Tubb5"
"Srrm1.1",1.13471463979845e-312,0.784557318815814,0.976,0.179,3.17697404850771e-308,"G1","Srrm1"
"Nudc.1",1.22055049057637e-312,1.04977390123263,0.965,0.103,3.41729726351571e-308,"G1","Nudc"
"Nhp2l1.1",5.47621119614267e-312,0.987717252144025,0.975,0.157,1.53322961069603e-307,"G1","Nhp2l1"
"Snrpd3",7.52978306907492e-312,0.782035322815173,0.981,0.207,2.1081886636796e-307,"G1","Snrpd3"
"Mrpl51",8.71937345887372e-312,0.866982472586276,0.966,0.16,2.44125018101546e-307,"G1","Mrpl51"
"Ostf1.1",1.01730932140647e-311,-1.08608525994378,0.979,0.897,2.84826263807383e-307,"G1","Ostf1"
"Fkbp2",1.31116869946553e-310,0.857461370333377,0.966,0.121,3.6710101247636e-306,"G1","Fkbp2"
"Eif1ax",2.34403526817586e-310,0.797009447668775,0.975,0.144,6.56282994383877e-306,"G1","Eif1ax"
"Phb2.1",3.14492835097666e-310,0.913146669276671,0.972,0.146,8.80517039706444e-306,"G1","Phb2"
"H2-T23",6.32411487633279e-310,-0.988745687544959,0.531,0.5,1.77062568307565e-305,"G1","H2-T23"
"Tmsb4x.1",1.70118635239106e-309,-1.35064987653908,1,1,4.7629815494245e-305,"G1","Tmsb4x"
"Hnrnpm.1",2.27156973808822e-309,0.716813290184883,0.981,0.252,6.35994095269941e-305,"G1","Hnrnpm"
"Pdap1.1",3.16545774190769e-309,1.00462014691272,0.959,0.159,8.86264858579315e-305,"G1","Pdap1"
"Cdk4.1",5.0431869740717e-309,1.07728580652712,0.963,0.069,1.4119914890006e-304,"G1","Cdk4"
"Psma5",1.54881647013627e-308,0.860014923321467,0.965,0.16,4.33637635308754e-304,"G1","Psma5"
"Anp32e.1",7.56065497626072e-308,0.901674317192155,0.971,0.118,2.11683218025348e-303,"G1","Anp32e"
"Rsad2",2.00489221918762e-307,-0.746689865299785,0.041,0.168,5.6132972352815e-303,"G1","Rsad2"
"Ifitm2.1",2.54240120208523e-306,-1.37476484206955,0.987,0.947,7.11821488559823e-302,"G1","Ifitm2"
"Tcp1.1",1.76768927016998e-303,1.0692557823548,0.96,0.105,4.94917641862191e-299,"G1","Tcp1"
"Nudt4.1",3.01851709702097e-302,-1.05952233075596,0.709,0.622,8.4512441682393e-298,"G1","Nudt4"
"Lsm3.1",1.18920352057926e-301,0.724073319766861,0.971,0.171,3.32953201691782e-297,"G1","Lsm3"
"Txn1.1",9.94736756486154e-301,-0.837771298150374,0.999,0.987,2.78506397080993e-296,"G1","Txn1"
"Cst7",3.71364618840902e-300,1.34434435882496,0.973,0.032,1.03974665983076e-295,"G1","Cst7"
"Nsa2.1",6.22916373066132e-299,0.826442993318335,0.968,0.168,1.74404126131056e-294,"G1","Nsa2"
"Sumo3.1",6.80848083108452e-299,0.794299708261421,0.966,0.126,1.90623846308704e-294,"G1","Sumo3"
"Ndufa5",7.62286280018742e-299,0.868473593104282,0.971,0.115,2.13424912679647e-294,"G1","Ndufa5"
"Pdcd5",5.70399662191075e-297,0.731409618490644,0.976,0.173,1.59700497420257e-292,"G1","Pdcd5"
"Cct7",8.54851571704134e-297,0.788026407423544,0.962,0.179,2.39341343045723e-292,"G1","Cct7"
"Uqcrc1",9.29412211612822e-296,0.797031215145282,0.963,0.199,2.60216831007358e-291,"G1","Uqcrc1"
"Eif3m.1",4.63475663836863e-295,0.821877859982514,0.963,0.181,1.29763916361045e-290,"G1","Eif3m"
"Gm10116.1",1.51106106014282e-294,-1.11550897556379,0.453,0.472,4.23066875618786e-290,"G1","Gm10116"
"Tmem147",2.20597814219829e-294,1.00270619662665,0.957,0.068,6.17629760252676e-290,"G1","Tmem147"
"Eif3g",4.90603717987918e-294,0.887662475753943,0.966,0.123,1.37359228962257e-289,"G1","Eif3g"
"Eif5b.1",1.44689647848233e-293,0.918130777061251,0.968,0.128,4.05102076045484e-289,"G1","Eif5b"
"S100a9.1",1.69642564933948e-292,-2.43968557811134,1,1,4.74965253302069e-288,"G1","S100a9"
"Coro1a.1",2.53461570055397e-292,-1.07874894018243,0.997,0.985,7.09641703841099e-288,"G1","Coro1a"
"Fos.1",1.59840945771543e-291,-1.60505054450015,0.639,0.706,4.47522679971167e-287,"G1","Fos"
"Psmb4",8.36029320018006e-291,0.726445902768299,0.972,0.232,2.34071489018641e-286,"G1","Psmb4"
"Kdm7a",1.86332113741217e-290,-0.770645156131514,0.294,0.372,5.21692652052659e-286,"G1","Kdm7a"
"Cbx3.1",2.92276951767048e-290,0.815559638062955,0.987,0.174,8.1831700955738e-286,"G1","Cbx3"
"Sat1.1",4.64266046889855e-290,-1.36397571765899,0.917,0.869,1.29985207808222e-285,"G1","Sat1"
"Akr1a1",2.9348478531128e-289,0.701103232407829,0.975,0.236,8.21698701914523e-285,"G1","Akr1a1"
"Kdm6b",4.22249211609338e-289,-0.87390887598566,0.327,0.35,1.18221334266382e-284,"G1","Kdm6b"
"Cxcr4.1",4.68856252527028e-289,-1.17900495507523,0.584,0.541,1.31270373582517e-284,"G1","Cxcr4"
"Mydgf",2.07208621318328e-288,0.897984436969149,0.959,0.071,5.80142697967055e-284,"G1","Mydgf"
"Gstm1",2.91082665473829e-288,1.73295167060251,0.973,0.086,8.14973246793627e-284,"G1","Gstm1"
"Samsn1",3.0386691041918e-288,-1.12645038214075,0.752,0.683,8.50766575791621e-284,"G1","Samsn1"
"Nol7.1",7.64258700852547e-288,0.801858709833501,0.959,0.142,2.13977151064696e-283,"G1","Nol7"
"Mrpl42.1",1.34179430230004e-287,0.895036565559393,0.956,0.092,3.75675568757965e-283,"G1","Mrpl42"
"Mlec",1.69617544642811e-287,0.824788079310142,0.962,0.149,4.74895201490943e-283,"G1","Mlec"
"Pa2g4.1",1.73599749251553e-287,1.21986441423532,0.95,0.072,4.86044577954499e-283,"G1","Pa2g4"
"Anapc5",2.36571765447661e-287,0.733690189857144,0.962,0.128,6.62353628900362e-283,"G1","Anapc5"
"Erp29",3.24107057781759e-287,0.706046678603096,0.979,0.325,9.07434940377369e-283,"G1","Erp29"
"Cct5.1",4.69354315081766e-287,0.828057543391118,0.963,0.164,1.31409821136593e-282,"G1","Cct5"
"1110001J03Rik",6.90914015179887e-287,0.825806011287735,0.962,0.108,1.93442105970065e-282,"G1","1110001J03Rik"
"Vasp.1",7.64339656118523e-287,-1.20577335926337,0.86,0.815,2.13999816920064e-282,"G1","Vasp"
"Chchd1",7.35787491288904e-286,0.79324169050749,0.95,0.124,2.06005781811067e-281,"G1","Chchd1"
"Polr2f.1",4.00404784881556e-285,0.834352947041668,0.959,0.124,1.12105331671138e-280,"G1","Polr2f"
"2810474O19Rik.1",5.53309036447922e-284,-1.06639245338119,0.487,0.476,1.54915464024689e-279,"G1","2810474O19Rik"
"Ube2b.1",3.04571489104094e-283,-1.03403860445882,0.903,0.737,8.52739255193644e-279,"G1","Ube2b"
"Atp5o",4.72617353730917e-283,0.825584423507424,0.984,0.256,1.32323406697582e-278,"G1","Atp5o"
"Rpn1",1.20288065995552e-282,1.01609903162337,0.963,0.115,3.36782527174347e-278,"G1","Rpn1"
"Emc6",1.44715819905045e-282,0.761789197304072,0.96,0.115,4.05175352570145e-278,"G1","Emc6"
"Impdh2.1",1.50724325526908e-282,1.03578462940054,0.942,0.075,4.21997966610238e-278,"G1","Impdh2"
"Fkbp4.1",5.53399550875296e-282,1.01752020299433,0.954,0.078,1.54940806254065e-277,"G1","Fkbp4"
"Ssb.1",9.79192745565997e-282,0.86078096082206,0.966,0.2,2.74154384903568e-277,"G1","Ssb"
"Smarca5.1",3.76837862639899e-281,0.775591369508635,0.96,0.135,1.05507064781919e-276,"G1","Smarca5"
"Hspd1.1",5.17091262959751e-281,1.19945795973129,0.96,0.095,1.44775211803471e-276,"G1","Hspd1"
"Arpc5.1",1.29545021144424e-280,-1.08472632592286,0.976,0.888,3.62700150200159e-276,"G1","Arpc5"
"Ssr1",2.06276689583912e-280,0.759174941548838,0.976,0.176,5.77533475497036e-276,"G1","Ssr1"
"Emg1",1.92247620826062e-279,0.739017230362257,0.96,0.164,5.38254888788809e-275,"G1","Emg1"
"Sptssa",2.89802877629144e-279,0.734619314534601,0.969,0.155,8.11390096786078e-275,"G1","Sptssa"
"Cct8",3.13445270757452e-279,0.872673039729523,0.959,0.15,8.77584069066715e-275,"G1","Cct8"
"Llph.1",9.72343572208167e-279,0.736769692460598,0.969,0.188,2.72236753346843e-274,"G1","Llph"
"Pycard",2.60846087721773e-278,0.711018455589271,0.972,0.204,7.30316876403419e-274,"G1","Pycard"
"Carhsp1.1",9.5262360118657e-278,-0.719871092773314,0.239,0.329,2.66715555860216e-273,"G1","Carhsp1"
"Uqcc2.1",1.09020664052546e-277,0.886410525475612,0.956,0.099,3.0523605521432e-273,"G1","Uqcc2"
"Tomm5.1",8.81875221898462e-277,0.971286125250766,0.965,0.163,2.46907424627131e-272,"G1","Tomm5"
"Isg15.1",3.28822936946552e-276,-1.19257848503385,0.183,0.266,9.20638458862956e-272,"G1","Isg15"
"Cdk2ap2.1",2.23378965369147e-275,-1.49280665078139,0.988,0.902,6.25416427240538e-271,"G1","Cdk2ap2"
"Actb.1",3.55673565611309e-275,-1.46528457530737,1,1,9.95814848998542e-271,"G1","Actb"
"C1qbp.1",3.83925822460999e-275,1.13159310698864,0.945,0.047,1.0749155177263e-270,"G1","C1qbp"
"Nucks1.1",5.44445205925226e-275,0.98639520979887,0.96,0.098,1.52433768754945e-270,"G1","Nucks1"
"Smc4",9.18972557127206e-275,0.868786437999967,0.968,0.163,2.57293936544475e-270,"G1","Smc4"
"Atp6v1g1.1",1.41217486780128e-274,-1.02568818922053,0.966,0.849,3.95380719487003e-270,"G1","Atp6v1g1"
"Hbb-bs",9.39575074846514e-274,-1.47284129341052,0.681,0.431,2.63062229455527e-269,"G1","Hbb-bs"
"Sell.1",1.48045465182912e-273,-1.22421892589158,0.742,0.692,4.14497693419116e-269,"G1","Sell"
"Nkg7",2.63464035888858e-273,2.16885219021412,0.971,0.13,7.37646607681626e-269,"G1","Nkg7"
"Mrpl12",5.06974140127817e-273,0.965653927988335,0.944,0.07,1.41942619752986e-268,"G1","Mrpl12"
"Cct2.1",7.75864249537811e-273,0.885129207339005,0.954,0.124,2.17226472585596e-268,"G1","Cct2"
"Cyc1",4.92842712783696e-272,0.758571282393314,0.954,0.14,1.37986102725179e-267,"G1","Cyc1"
"Gsto1.1",1.10251585708184e-271,0.857429386612393,0.947,0.053,3.08682389665773e-267,"G1","Gsto1"
"Mrpl54",1.5429039215248e-269,0.763626157316522,0.95,0.099,4.31982239948515e-265,"G1","Mrpl54"
"Nudt21",4.21634567947742e-269,0.709511372429006,0.953,0.119,1.18049246334009e-264,"G1","Nudt21"
"Ssh2.1",7.34360052785657e-269,-0.919619360895244,0.419,0.419,2.05606127578928e-264,"G1","Ssh2"
"Slirp",9.12212063574661e-269,0.771672728313234,0.953,0.112,2.55401133559634e-264,"G1","Slirp"
"Eny2",1.53331771371477e-267,0.764577598589795,0.953,0.089,4.29298293485863e-263,"G1","Eny2"
"Gm26917.1",2.50787056770088e-267,0.932098880049194,0.931,0.192,7.02153601544893e-263,"G1","Gm26917"
"Mgst1.1",2.10837646647344e-266,-1.31177685359806,0.876,0.717,5.90303243083234e-262,"G1","Mgst1"
"Ptges3.1",7.92958214236637e-266,0.725707961682539,0.96,0.171,2.22012440821974e-261,"G1","Ptges3"
"Psmd7.1",1.2901106380721e-265,0.894046810425272,0.935,0.083,3.61205176447428e-261,"G1","Psmd7"
"Glrx3.1",3.37797186228895e-265,0.782621400037333,0.951,0.079,9.4576456200366e-261,"G1","Glrx3"
"Vdac1",7.86367854300658e-265,0.70726401086165,0.96,0.161,2.20167271847098e-260,"G1","Vdac1"
"Thoc7.1",7.90400770381552e-264,0.701030479943397,0.96,0.131,2.21296407691427e-259,"G1","Thoc7"
"Vimp",2.72666893766927e-263,0.745296594187163,0.959,0.109,7.63412769168643e-259,"G1","Vimp"
"Myb.1",4.41736028220441e-263,1.08085688164173,0.956,0.067,1.23677253181159e-258,"G1","Myb"
"Pfn1.1",1.72088720470436e-262,-0.967603088274849,0.999,0.999,4.81813999573127e-258,"G1","Pfn1"
"S100a8.1",2.56735869688817e-262,-2.35472119700502,1,1,7.18809087954751e-258,"G1","S100a8"
"Baz1a",1.33282832883293e-261,0.885128212249082,0.962,0.153,3.73165275506644e-257,"G1","Baz1a"
"Gmfg.1",6.58050218544788e-261,-0.843269157518801,0.997,0.97,1.8424090018817e-256,"G1","Gmfg"
"Mdh1",1.12197065720906e-260,0.763671991260487,0.957,0.135,3.14129344605392e-256,"G1","Mdh1"
"Prmt1.1",2.97498282594694e-259,0.898020811103897,0.947,0.088,8.32935691608623e-255,"G1","Prmt1"
"Lta4h",3.34655740157616e-258,0.79890671598954,0.985,0.248,9.36969141293293e-254,"G1","Lta4h"
"Rpia",1.99749103891562e-257,0.799807867930673,0.968,0.129,5.59257541075596e-253,"G1","Rpia"
"Gmnn",1.00730713181867e-256,0.781872155786569,0.953,0.086,2.82025850766592e-252,"G1","Gmnn"
"Cacybp",3.11072724332865e-256,0.80557560293196,0.945,0.127,8.70941413587156e-252,"G1","Cacybp"
"Hnrnpd.1",1.23704796973075e-255,0.782446523568394,0.959,0.125,3.46348690565215e-251,"G1","Hnrnpd"
"Luc7l3.1",1.72387041884194e-255,0.780723945573391,0.96,0.136,4.82649239867365e-251,"G1","Luc7l3"
"Eif3j1",2.39362252809491e-255,0.716400799251784,0.951,0.116,6.70166435416012e-251,"G1","Eif3j1"
"Zfp36",7.87353912319401e-255,-1.21954268079676,0.56,0.622,2.20443348371186e-250,"G1","Zfp36"
"Dnajc2.1",6.11127487098821e-254,0.841418038780509,0.94,0.089,1.71103473837928e-249,"G1","Dnajc2"
"Mt1",6.31723905270486e-254,1.55978999973148,0.956,0.054,1.76870058997631e-249,"G1","Mt1"
"Cnpy2",9.87454852601302e-254,0.725767684243326,0.941,0.099,2.76467609631313e-249,"G1","Cnpy2"
"Rnf149.1",4.28060149733335e-253,-0.991152434185194,0.519,0.422,1.19848280722339e-248,"G1","Rnf149"
"Rrbp1.1",2.87593427908995e-251,0.704820310302319,0.959,0.23,8.05204079459604e-247,"G1","Rrbp1"
"Coq10b",3.35842950069302e-251,-0.79508040311995,0.301,0.326,9.40293091604032e-247,"G1","Coq10b"
"Degs1.1",1.67359030179661e-250,-0.776906006200369,0.429,0.442,4.68571812697014e-246,"G1","Degs1"
"Sfxn1",2.74463487072697e-249,0.791078743357431,0.923,0.062,7.68442871106136e-245,"G1","Sfxn1"
"Fbl.1",3.06366744574995e-249,0.971384588928283,0.935,0.077,8.57765611461072e-245,"G1","Fbl"
"Hmgn5.1",5.36932346160514e-249,0.829730200779188,0.931,0.067,1.50330318278021e-244,"G1","Hmgn5"
"Tsix.1",5.78306281657275e-249,0.959075511011647,0.929,0.083,1.61914192738404e-244,"G1","Tsix"
"Pnn.1",6.1371371806926e-248,0.72275893405107,0.941,0.11,1.71827566785031e-243,"G1","Pnn"
"Prdx2.1",1.63254702193575e-247,0.938519240354573,0.945,0.098,4.5708051520157e-243,"G1","Prdx2"
"Pygl.1",1.61777042250808e-246,-0.98997961788878,0.77,0.667,4.52943362893812e-242,"G1","Pygl"
"Lyar.1",3.65623899852106e-246,0.909889466781714,0.926,0.066,1.02367379480593e-241,"G1","Lyar"
"Fmnl1",1.30409504656996e-245,-0.814735822791135,0.45,0.435,3.65120531138656e-241,"G1","Fmnl1"
"Fkbp3.1",2.13052505444946e-245,0.906369663758835,0.942,0.089,5.96504404744758e-241,"G1","Fkbp3"
"Smc1a.1",1.26995078583825e-244,0.788072577502796,0.944,0.141,3.55560821018992e-240,"G1","Smc1a"
"Gm42418.1",1.43189315100268e-244,1.10094879081964,0.917,0.223,4.00901444417731e-240,"G1","Gm42418"
"Rac2.1",4.12224772788437e-244,-0.98382405146976,0.996,0.978,1.15414691885307e-239,"G1","Rac2"
"Cotl1.1",3.16132300862629e-243,-1.0476466380431,0.978,0.869,8.85107215955189e-239,"G1","Cotl1"
"Klf6",3.86676737208207e-243,-0.953457606687605,0.432,0.49,1.08261752883554e-238,"G1","Klf6"
"Tipin",1.17217212391197e-242,0.836008963047553,0.951,0.071,3.28184751252873e-238,"G1","Tipin"
"Ybx3.1",1.40213726927029e-242,1.08601010948067,0.913,0.048,3.92570392650295e-238,"G1","Ybx3"
"Nasp",1.57886784310286e-242,0.805858944824362,0.941,0.076,4.42051418711938e-238,"G1","Nasp"
"Cct4.1",2.02606142388499e-242,0.731801966259017,0.94,0.16,5.67256677459319e-238,"G1","Cct4"
"Eif2s1",2.09335358453991e-242,0.75693860312567,0.929,0.077,5.86097136599483e-238,"G1","Eif2s1"
"Snrpb2",7.63520486576236e-241,0.696919817568508,0.947,0.13,2.13770465831615e-236,"G1","Snrpb2"
"Cox7b",1.45676581147774e-240,0.874412666448666,0.985,0.346,4.07865291897539e-236,"G1","Cox7b"
"Eif3b",2.0944087662541e-240,0.783026449089206,0.923,0.065,5.86392566375823e-236,"G1","Eif3b"
"Ptpn7",2.46533042768916e-240,0.726591483352387,0.941,0.094,6.90243213144412e-236,"G1","Ptpn7"
"Cdc42.1",3.53076151368318e-240,-0.8425539994745,0.99,0.916,9.88542608601016e-236,"G1","Cdc42"
"Mcm7",5.86681863968867e-240,0.811429603576715,0.931,0.071,1.64259188274003e-235,"G1","Mcm7"
"Cct3.1",8.0795790991985e-240,0.874079572891503,0.925,0.066,2.2621205561936e-235,"G1","Cct3"
"Emilin2",3.50706427095791e-239,-0.744866292715665,0.214,0.275,9.81907854582796e-235,"G1","Emilin2"
"Usp1",1.34749683956366e-234,0.706525846350135,0.944,0.096,3.77272165141035e-230,"G1","Usp1"
"Dnajc3",1.69942994272838e-234,0.728760420117805,0.94,0.105,4.75806395365091e-230,"G1","Dnajc3"
"Pnrc1",2.83799874036706e-234,-1.01713886914492,0.807,0.628,7.9458288732797e-230,"G1","Pnrc1"
"Kdelr2",4.95948123111502e-234,0.85326838146878,0.975,0.123,1.38855555508758e-229,"G1","Kdelr2"
"Mcm3.1",1.00080999871713e-233,0.834711758489324,0.931,0.053,2.80206783440822e-229,"G1","Mcm3"
"Pglyrp1.1",1.49545584634765e-233,-1.63195547784894,0.934,0.976,4.18697727860416e-229,"G1","Pglyrp1"
"Pnp",4.01490580922427e-233,0.716527538937665,0.947,0.147,1.12409332846661e-228,"G1","Pnp"
"Ezh2.1",4.94864394142022e-233,0.752735864475686,0.926,0.073,1.38552133071883e-228,"G1","Ezh2"
"Hcls1.1",2.19057135392702e-232,-0.912954079921927,0.782,0.625,6.13316167672486e-228,"G1","Hcls1"
"Fubp1.1",3.76405668665223e-231,0.725786188452861,0.925,0.078,1.05386059112889e-226,"G1","Fubp1"
"Gadd45gip1",5.09721236872526e-231,0.755175758768775,0.909,0.068,1.4271175189957e-226,"G1","Gadd45gip1"
"Idh2.1",1.94052053653538e-230,0.931077456265203,0.906,0.045,5.43306939819177e-226,"G1","Idh2"
"Cdkn1b",2.5196339019659e-230,-0.786015557550997,0.305,0.327,7.05447099872414e-226,"G1","Cdkn1b"
"Cenpw",3.6824034321234e-230,0.734893612418175,0.932,0.061,1.03099931292591e-225,"G1","Cenpw"
"Dctpp1.1",9.336223642582e-230,0.828962349945281,0.942,0.112,2.61395589545011e-225,"G1","Dctpp1"
"Clec12a.1",1.05920012594101e-229,0.893496530491638,0.987,0.441,2.96554851260965e-225,"G1","Clec12a"
"Cd300a.1",1.05705235127046e-228,-0.923813978729682,0.521,0.427,2.95953517308703e-224,"G1","Cd300a"
"Cd44.1",1.06417194675839e-228,-1.02455413025601,0.847,0.688,2.97946861653414e-224,"G1","Cd44"
"Phgdh.1",1.41602607732726e-228,1.10953185834621,0.895,0.035,3.96458981130085e-224,"G1","Phgdh"
"1810022K09Rik.1",1.6569654850527e-227,0.733336686286759,0.922,0.092,4.63917196505054e-223,"G1","1810022K09Rik"
"Prss57",9.91769664317625e-227,1.29254971680488,0.917,0.067,2.77675670615649e-222,"G1","Prss57"
"Nop56.1",1.69555818721781e-226,0.87642798880914,0.92,0.062,4.74722381257242e-222,"G1","Nop56"
"Mcm5",2.66964846182908e-226,0.778453462407396,0.932,0.063,7.47448176342905e-222,"G1","Mcm5"
"Prdx1.1",2.8715486208343e-226,0.923334704592814,0.962,0.173,8.03976182861188e-222,"G1","Prdx1"
"Nop58.1",8.15083379793303e-226,0.926195067847093,0.919,0.045,2.28207044674529e-221,"G1","Nop58"
"Srm.1",9.45538899227003e-226,1.01515449455382,0.904,0.034,2.64731981005576e-221,"G1","Srm"
"Ube2s.1",1.55329909892921e-225,0.721377266708275,0.945,0.211,4.348926817182e-221,"G1","Ube2s"
"Cd82.1",3.41378717884623e-225,-0.761841801766243,0.385,0.368,9.55792134333367e-221,"G1","Cd82"
"Spi1.1",3.57953750091368e-225,-0.946033250618803,0.991,0.886,1.00219890950581e-220,"G1","Spi1"
"Notch2.1",4.16233138040639e-225,-0.822410464497754,0.227,0.287,1.16536953988618e-220,"G1","Notch2"
"AY036118.1",1.61476261425631e-223,0.791805987600976,0.892,0.132,4.52101236739481e-219,"G1","AY036118"
"Kcnq1ot1.1",1.81910467087233e-223,0.998664038361776,0.914,0.049,5.09312925750836e-219,"G1","Kcnq1ot1"
"Smc2",2.64574284400718e-223,0.776356319560171,0.926,0.09,7.4075508146513e-219,"G1","Smc2"
"Mcm6",3.09554006614234e-223,0.832064490065508,0.934,0.06,8.66689307718532e-219,"G1","Mcm6"
"Dgat1.1",9.1829611010025e-223,-0.734005702867584,0.465,0.426,2.57104544905868e-218,"G1","Dgat1"
"Ikbkap.1",1.2228743057925e-222,-0.855014439676279,0.479,0.387,3.42380348135784e-218,"G1","Ikbkap"
"Hspa9.1",7.08804151935912e-217,0.775152948701531,0.909,0.055,1.98450986459017e-212,"G1","Hspa9"
"D1Ertd622e.1",8.25259931647508e-217,-0.809490429214728,0.469,0.421,2.31056275662669e-212,"G1","D1Ertd622e"
"Lrrc59",7.2771270561544e-215,0.695226945931236,0.903,0.049,2.03745003318211e-210,"G1","Lrrc59"
"Hp.1",1.16884609400632e-214,-1.23248036518284,0.99,0.971,3.27253529399889e-210,"G1","Hp"
"Lman1",3.42259300162055e-214,0.751150420298866,0.881,0.036,9.58257588593722e-210,"G1","Lman1"
"Cnn2.1",6.00128478767126e-214,-1.03517637403861,0.872,0.777,1.6802397148522e-209,"G1","Cnn2"
"Ndel1",1.58949576423621e-213,-0.757965731267693,0.459,0.368,4.45027024070854e-209,"G1","Ndel1"
"Pdia4",3.18204207529205e-213,0.717241820457219,0.907,0.032,8.90908140240268e-209,"G1","Pdia4"
"Rcc2.1",3.58595041031347e-213,0.739024047764738,0.909,0.062,1.00399439587957e-208,"G1","Rcc2"
"Pbxip1",3.28528565398273e-212,-0.713454162583685,0.336,0.351,9.19814277402086e-208,"G1","Pbxip1"
"Hist1h2bc.1",4.37328840054616e-212,-1.20973782901982,0.491,0.45,1.22443328638491e-207,"G1","Hist1h2bc"
"Gar1.1",1.13905818056091e-211,0.748652736307683,0.886,0.037,3.18913509393442e-207,"G1","Gar1"
"Adgre5.1",1.86684718680075e-211,-0.856734474014443,0.367,0.345,5.22679875360473e-207,"G1","Adgre5"
"Fdps",2.23317470603613e-210,0.733488092147547,0.92,0.07,6.25244254195996e-206,"G1","Fdps"
"Rsrp1.1",1.81824247371134e-209,-1.0699020010448,0.962,0.866,5.09071527789702e-205,"G1","Rsrp1"
"Ddx21.1",2.34985972972735e-208,0.807346126950947,0.894,0.049,6.57913727129063e-204,"G1","Ddx21"
"Ppp1r2.1",2.44954380838334e-208,-0.920829246784413,0.807,0.614,6.85823275471167e-204,"G1","Ppp1r2"
"Itgal.1",4.73595166128894e-208,-0.847313675900834,0.466,0.407,1.32597174612768e-203,"G1","Itgal"
"Pdcd4.1",5.16753109066796e-208,1.05167606735838,0.929,0.122,1.44680535476521e-203,"G1","Pdcd4"
"Ltf.1",5.2417833854425e-207,-2.55703271960742,0.879,0.413,1.46759451225619e-202,"G1","Ltf"
"Alas1",4.67700631009911e-205,0.816003764684037,0.944,0.157,1.30946822670155e-200,"G1","Alas1"
"Gatm",3.17203317517263e-204,0.946970958258288,0.9,0.07,8.88105848384834e-200,"G1","Gatm"
"B2m",9.78064139769294e-202,-0.797611812680173,0.999,0.997,2.73838397852607e-197,"G1","B2m"
"Malat1",2.02553790156662e-201,-1.04174296872323,1,1,5.67110101680622e-197,"G1","Malat1"
"Rgcc",2.06428220376062e-201,1.50494076578319,0.935,0.16,5.779577314089e-197,"G1","Rgcc"
"Fkbp1a.1",2.05808230805794e-199,0.707607502659956,0.9,0.067,5.76221884610062e-195,"G1","Fkbp1a"
"Rhog.1",2.2943597321443e-198,-0.898141911888103,0.891,0.694,6.42374837805761e-194,"G1","Rhog"
"Vsir.1",8.30369584773124e-197,-0.911465695349138,0.758,0.645,2.32486876344779e-192,"G1","Vsir"
"Tnfaip8l2",5.65556070388203e-196,-0.737446645389876,0.423,0.4,1.58344388587289e-191,"G1","Tnfaip8l2"
"Odc1",1.5004862129754e-195,0.704269190712376,0.876,0.051,4.20106129908852e-191,"G1","Odc1"
"Ehd1.1",2.21535309711203e-195,-0.751643463597302,0.465,0.42,6.20254560129426e-191,"G1","Ehd1"
"Gm9843.1",2.74541722907628e-194,-1.07766360936154,0.987,0.852,7.68661915796776e-190,"G1","Gm9843"
"Anxa11.1",6.96847893825863e-193,-0.761023063936183,0.586,0.487,1.95103473313365e-188,"G1","Anxa11"
"Rnf167",7.5120822061491e-193,-0.705604923201093,0.426,0.372,2.10323277607763e-188,"G1","Rnf167"
"Rrm2",1.59709651517341e-192,0.761354165328,0.919,0.082,4.47155082318251e-188,"G1","Rrm2"
"Gngt2",9.47042683125213e-192,-0.751562016121383,0.165,0.188,2.65153010421397e-187,"G1","Gngt2"
"Dck.1",2.98401840408965e-191,-0.762036347108414,0.381,0.329,8.35465472777019e-187,"G1","Dck"
"AI467606",1.04606380367279e-190,-0.707113437015156,0.4,0.366,2.92876943752308e-186,"G1","AI467606"
"Rps27rt.1",2.46212528719848e-190,-1.18141408211621,0.968,0.769,6.89345837909831e-186,"G1","Rps27rt"
"Cd84",8.99551282575725e-190,-0.701374203340364,0.386,0.325,2.51856368095552e-185,"G1","Cd84"
"Lyn.1",1.35951434244942e-189,-0.814792286218016,0.647,0.475,3.80636825598988e-185,"G1","Lyn"
